2842,17395,369,261
2569,17268,369,261
2842,17268,369,261
11739,15148,368,260
12012,15147,368,261
11738,15021,369,260
12012,15020,368,261
11734,10353,369,261
12008,10353,368,261
11734,10226,369,261
12007,10226,369,261
1684,19315,248,248
1414,19220,248,248
1279,19505,248,248
1212,19505,248,248
1077,19410,248,248
1684,19220,248,248
1414,19315,248,248
1279,19220,248,248
1212,19410,248,248
1009,19125,248,248
942,19125,248,248
1617,19125,248,248
1549,19315,248,248
1482,19220,248,248
1414,19410,248,248
1279,19315,248,248
1009,19600,248,248
1617,19220,248,248
1549,19220,248,248
1482,19315,248,248
1414,19505,248,248
1212,19600,248,248
942,19315,248,248
1617,19315,248,248
1549,19125,248,248
1415,19600,248,248
1279,19125,248,248
1212,19125,248,248
1009,19410,248,248
942,19220,248,248
1482,19125,248,248
1009,19505,248,248
942,19505,248,248
1482,19600,248,248
1212,19315,248,248
942,19410,248,248
1550,19600,248,248
1212,19220,248,248
1144,19410,248,248
1549,19505,248,248
1482,19410,248,248
1144,19505,248,248
942,19600,248,248
1549,19410,248,248
1482,19505,248,248
1145,19600,248,248
1347,19600,248,248
1077,19315,248,248
1684,19505,248,248
1347,19505,248,248
1077,19220,248,248
1684,19410,248,248
1347,19410,248,248
1144,19125,248,248
1077,19125,248,248
1347,19315,248,248
1144,19220,248,248
1685,19600,248,248
1617,19410,248,248
1347,19220,248,248
1280,19600,248,248
1144,19315,248,248
1684,19125,248,248
1617,19505,248,248
1347,19125,248,248
1077,19600,248,248
1009,19220,248,248
1617,19600,248,248
1414,19125,248,248
1279,19410,248,248
1077,19505,248,248
1009,19315,248,248
11957,19458,396,276
11710,19458,396,276
11957,19585,396,276
11710,19585,396,276
11957,18950,396,276
11709,18823,396,276
11957,19077,396,276
11709,18950,396,276
11957,18696,396,276
11957,18823,396,276
11709,18696,396,276
11709,19077,396,276
11957,19204,396,276
11709,19204,396,276
11957,19331,396,276
11709,19331,397,276
11740,21220,276,396
11741,21468,275,396
11867,21220,276,396
11868,21467,275,397
11232,21220,276,396
11105,21468,276,396
11359,21220,276,396
11232,21468,276,396
10978,21220,276,396
11105,21220,276,396
10978,21468,276,396
11359,21468,276,396
11486,21220,276,396
11487,21468,275,396
11613,21220,276,396
11614,21468,275,396
11732,9584,371,275
12006,9584,371,275
11732,9457,371,275
12006,9457,371,275
11733,9965,370,275
12007,9965,371,275
11732,9838,371,275
12007,9838,370,275
11732,9711,371,275
12007,9711,370,275
16402,19272,276,370
16402,19546,276,371
16529,19272,276,370
16529,19546,276,371
16021,19272,276,371
16021,19546,276,371
16148,19272,276,371
16148,19546,276,371
16275,19272,276,371
16275,19546,276,371
992,8605,246,246
993,9545,245,246
938,9545,245,246
873,9545,245,246
1563,9075,245,246
1113,9663,246,245
1683,9428,245,245
1628,9192,245,246
1453,8958,245,245
1453,9780,246,246
1222,8488,246,245
1278,9310,245,246
1048,9545,245,246
587,8606,246,245
533,9663,245,246
478,9193,245,246
302,8488,245,246
302,8958,246,246
707,8841,246,245
642,8841,246,245
423,9193,245,246
993,9663,246,245
937,8723,246,245
817,8841,246,245
883,9663,246,245
1508,9193,245,245
1683,9193,245,245
1683,9310,245,246
1507,8840,246,246
1223,9663,246,245
532,8488,245,246
588,9311,245,245
533,9076,245,245
303,9781,246,245
652,8958,246,246
478,9311,245,245
357,8488,246,246
1507,8723,246,245
1342,8488,246,245
1342,8958,246,245
1628,9427,245,246
1453,9545,246,246
1278,9545,245,246
993,9780,246,246
762,8958,246,246
533,9428,245,246
478,9428,245,246
302,8723,246,246
938,9780,246,246
873,9780,246,246
423,9428,245,246
358,9663,245,246
937,8488,246,245
938,9193,245,245
1562,8605,246,246
1562,8840,246,246
1397,8605,246,246
1397,8840,246,246
1683,9545,246,246
1398,9663,246,245
1167,8488,246,245
588,9076,245,245
533,9311,245,245
357,8606,246,245
422,8488,245,246
478,9546,245,245
413,9546,245,245
993,9075,245,246
818,9076,245,245
938,9075,245,246
1507,8488,246,245
1508,8958,245,245
1342,8723,246,245
1628,9662,246,246
1453,9428,245,245
1453,9310,245,246
1278,9780,246,246
1222,8605,246,246
707,8958,246,246
533,9193,245,246
478,9663,246,246
588,9428,245,246
423,9663,245,246
938,9428,245,245
883,9193,245,245
1573,8958,245,245
1167,8840,246,246
1682,8488,246,245
1683,9780,246,246
1508,9310,245,246
1398,9428,245,245
1167,8723,246,245
763,9193,245,246
762,8841,246,245
587,8841,246,245
533,9546,245,245
358,9546,245,245
1047,8488,246,245
643,9311,245,245
422,8723,246,246
478,9781,246,245
413,9781,246,245
993,9310,245,246
818,9310,245,246
938,9310,245,246
1627,8840,246,246
1343,9428,245,245
1112,8958,246,245
1453,9193,245,245
1397,8723,246,245
1453,9075,245,246
707,8488,245,246
532,8958,246,246
303,9663,245,246
1102,8605,246,246
1103,9780,246,246
588,9193,245,246
477,8606,246,245
358,9193,245,246
883,9428,245,245
1398,9310,245,246
1277,8488,246,245
1112,8723,246,245
1508,9075,245,246
1452,8605,246,246
1398,9193,245,245
1047,8840,246,246
762,8488,246,245
763,9428,245,246
762,8606,246,245
533,9781,246,245
358,9781,246,245
1047,8723,246,245
1048,9663,246,245
643,9076,245,245
413,9076,245,245
992,8958,246,245
818,9545,245,246
872,8605,246,246
1573,9193,245,245
1343,9193,245,245
1332,8840,246,246
1167,8605,246,246
1397,8488,246,245
1223,9780,246,246
707,8723,246,246
1103,9545,245,246
358,9428,245,246
992,8723,246,245
817,8723,246,245
1628,9075,245,246
1398,9075,245,246
1277,8723,246,245
1277,8958,246,245
1112,8488,246,245
1508,9780,246,246
1452,8840,246,246
1168,9663,246,245
762,8723,246,245
763,9663,246,246
708,9428,245,246
358,9076,245,245
1048,9428,245,245
708,9781,246,245
643,9781,246,245
413,9311,245,245
937,8958,246,245
817,8606,246,245
817,8958,246,245
1627,8605,246,246
1573,9428,245,245
1332,8605,246,246
1333,9075,245,246
1168,9310,245,246
1453,9663,246,245
1397,8958,246,245
1223,9545,245,246
1047,8605,246,246
818,9781,246,245
763,9311,245,245
303,9193,245,246
1103,9310,245,246
587,8488,245,246
588,9663,245,246
992,8488,246,245
992,8840,246,246
937,8840,246,246
817,8488,246,245
872,8841,246,245
1572,8723,246,245
1628,9310,245,246
1563,9780,246,246
1398,9780,246,246
1278,9193,245,245
1113,9428,245,245
1627,8487,246,246
1508,9545,246,246
1222,8958,246,245
1168,9428,245,245
1048,9310,245,246
708,9193,245,246
302,8606,246,245
358,9311,245,245
1048,9193,245,245
708,9546,245,245
642,8606,246,245
643,9546,245,245
993,9428,245,245
882,8958,246,245
818,9193,245,245
1573,9663,246,245
1343,9663,246,245
1333,9310,245,246
1168,9075,245,246
1683,9663,246,245
1452,8488,246,245
1277,8840,246,246
1223,9310,245,246
763,9076,245,245
532,8606,246,245
303,9428,245,246
1103,9075,245,246
652,8723,246,246
653,9663,246,246
587,8723,246,246
882,8488,246,245
873,9076,245,245
1572,8488,246,245
1628,9545,246,246
1563,9545,246,246
1398,9545,246,246
1278,9428,245,245
1113,9193,245,245
1627,8722,246,246
1507,8605,246,246
1168,9193,245,245
1048,9075,245,246
477,8723,246,246
303,9076,245,245
707,8606,246,245
708,9311,245,245
477,8841,246,245
357,8958,246,246
993,9193,245,245
818,9428,245,245
1508,9663,246,245
1333,9545,245,246
1168,9780,246,246
1682,8605,246,246
1682,8840,246,246
1452,8723,246,245
1277,8605,246,246
1223,9193,245,245
1223,9075,245,246
763,9781,246,245
588,9781,246,245
302,8841,246,245
1047,8958,246,245
652,8488,245,246
653,9428,245,246
422,8958,246,246
412,8841,246,245
882,8723,246,245
873,9310,245,246
1628,9780,246,246
1563,9310,245,246
1278,9663,246,245
1683,8958,245,245
1628,8957,245,246
1222,8723,246,245
1278,9075,245,246
1167,8958,246,245
1048,9780,246,246
708,9663,246,246
477,8488,246,246
477,8958,246,246
303,9546,245,245
1102,8840,246,246
708,9076,245,245
412,8606,246,245
938,9663,246,245
937,8605,246,246
818,9663,246,246
1508,9428,245,245
1333,9780,246,246
1168,9545,245,246
1682,8723,246,245
1683,9075,245,246
1223,9428,245,245
1222,8840,246,246
763,9546,245,245
532,8723,246,246
588,9546,245,245
532,8841,246,245
303,9311,245,245
357,8841,246,245
653,9193,245,246
587,8958,246,246
478,9076,245,245
357,8723,246,246
997,14048,245,245
998,14988,245,245
943,14988,245,245
878,14988,245,245
1567,14517,246,246
1118,15105,245,246
1688,14870,245,245
1632,14634,246,246
1457,14400,246,245
1458,15222,245,246
1227,13930,245,245
1282,14752,246,246
1053,14988,245,245
592,14048,245,245
538,15105,245,246
482,14635,246,246
307,13930,245,246
307,14400,246,246
712,14283,245,245
647,14283,246,245
427,14635,246,246
998,15105,245,246
942,14165,245,246
822,14283,245,245
888,15105,245,246
1512,14635,246,245
1687,14635,246,245
1687,14752,246,246
1512,14282,246,246
1228,15105,245,245
537,13930,245,246
592,14753,246,245
537,14518,246,245
308,15223,245,245
657,14400,246,246
482,14753,246,245
362,13930,245,246
1512,14165,245,245
1347,13930,245,245
1347,14400,246,245
1633,14869,245,246
1458,14987,245,246
1283,14987,245,246
998,15223,245,245
767,14400,246,246
538,14870,245,246
483,14870,245,246
307,14165,245,246
943,15223,245,245
878,15223,245,245
428,14870,245,246
363,15105,245,246
942,13930,245,246
942,14635,246,246
1567,14047,245,246
1567,14282,246,246
1402,14047,245,246
1402,14282,246,246
1688,14987,245,246
1403,15105,245,245
1172,13930,245,245
592,14518,246,245
537,14753,246,245
362,14048,245,245
427,13930,245,246
483,14988,245,245
418,14988,245,245
997,14518,246,245
822,14518,246,245
942,14518,246,245
1512,13930,245,245
1512,14400,246,245
1347,14165,245,245
1633,15104,245,246
1458,14870,245,245
1457,14752,246,246
1283,15222,245,246
1227,14047,245,246
712,14400,246,246
537,14635,246,246
483,15105,245,246
593,14870,245,246
428,15105,245,246
943,14870,245,246
887,14635,246,246
1577,14400,246,245
1172,14283,246,245
1687,13930,245,245
1688,15222,245,246
1512,14752,246,246
1403,14870,245,245
1172,14165,245,245
767,14635,246,246
767,14283,246,245
592,14283,245,245
538,14988,245,245
363,14988,245,245
1052,13930,245,246
647,14753,246,245
427,14165,245,246
483,15223,245,245
418,15223,245,245
997,14753,246,245
822,14753,246,245
942,14753,246,245
1632,14282,245,246
1348,14870,245,245
1117,14400,246,246
1457,14635,246,245
1402,14165,245,245
1457,14517,246,246
712,13930,245,246
537,14400,246,246
308,15105,245,246
1107,14048,245,245
1108,15223,245,245
592,14635,246,246
482,14048,245,245
362,14635,246,246
888,14870,245,246
1402,14752,246,246
1282,13930,245,245
1117,14165,245,245
1512,14517,246,246
1457,14047,245,246
1402,14635,246,245
1052,14283,246,245
767,13930,245,246
768,14870,245,246
767,14048,245,245
538,15223,245,245
363,15223,245,245
1052,14165,245,246
1053,15105,245,246
647,14518,246,245
417,14518,246,245
997,14400,246,246
823,14988,245,245
877,14048,245,245
1577,14635,246,245
1347,14635,246,245
1337,14282,246,246
1172,14048,245,245
1402,13930,245,245
1228,15222,245,246
712,14165,245,246
1108,14988,245,245
362,14870,246,246
997,14165,245,246
822,14165,245,246
1632,14517,246,246
1402,14517,246,246
1282,14165,245,245
1282,14400,246,245
1117,13930,245,245
1513,15222,245,246
1457,14282,246,246
1173,15105,245,246
767,14165,245,246
768,15105,245,246
713,14870,245,246
362,14518,246,245
1053,14870,245,246
713,15223,245,245
648,15223,245,245
417,14753,246,245
942,14400,246,246
822,14048,245,245
822,14400,246,246
1632,14047,245,246
1578,14870,245,245
1337,14047,245,246
1337,14517,246,246
1172,14752,246,246
1458,15105,245,245
1402,14400,246,245
1228,14987,245,246
1052,14048,245,245
823,15223,245,245
767,14753,246,245
307,14635,246,246
1107,14753,246,245
592,13930,245,246
593,15105,245,246
997,13930,245,246
997,14283,246,245
942,14283,245,245
822,13930,245,246
877,14283,245,245
1577,14165,245,245
1632,14752,246,246
1568,15222,245,246
1403,15222,245,246
1282,14635,246,245
1118,14870,245,246
1632,13929,245,246
1513,14987,245,246
1227,14400,246,245
1173,14870,245,245
1052,14753,246,245
712,14635,246,246
307,14048,245,245
362,14753,246,245
1052,14635,246,246
713,14988,245,245
647,14048,245,245
648,14988,245,245
998,14870,245,246
887,14400,246,246
822,14635,246,246
1578,15105,245,245
1348,15105,245,245
1337,14752,246,246
1172,14518,246,245
1688,15105,245,245
1457,13930,245,245
1282,14282,246,246
1227,14752,246,246
767,14518,246,245
537,14048,245,245
307,14870,246,246
1107,14518,246,245
657,14165,245,246
658,15105,245,246
592,14165,245,246
887,13930,245,246
877,14518,246,245
1577,13930,245,245
1633,14987,245,246
1568,14987,245,246
1403,14987,245,246
1283,14870,245,245
1117,14635,246,246
1632,14164,245,246
1512,14047,245,246
1172,14635,246,245
1052,14518,246,245
482,14165,245,246
307,14518,246,245
712,14048,245,245
712,14753,246,245
482,14283,246,245
362,14400,246,246
997,14635,246,246
823,14870,245,246
1513,15105,245,245
1338,14987,245,246
1173,15223,245,245
1687,14047,245,246
1687,14282,246,246
1457,14165,245,245
1282,14047,245,246
1227,14635,246,245
1227,14518,246,245
768,15223,245,245
593,15223,245,245
307,14283,245,245
1052,14400,246,246
657,13930,245,246
658,14870,245,246
427,14400,246,246
417,14283,245,245
887,14165,245,246
877,14753,246,245
1633,15222,245,246
1567,14752,246,246
1283,15105,245,245
1687,14400,246,245
1632,14399,246,246
1227,14165,245,245
1282,14517,246,246
1172,14400,246,245
1053,15223,245,245
713,15105,245,246
482,13930,245,246
482,14400,246,246
308,14988,245,245
1107,14283,246,245
712,14518,246,245
417,14048,245,245
943,15105,245,246
942,14048,245,245
823,15105,245,246
1513,14870,245,245
1338,15222,245,246
1173,14987,245,246
1687,14165,245,245
1687,14517,246,246
1228,14870,245,245
1227,14283,246,245
768,14988,245,245
537,14165,245,246
593,14988,245,245
537,14283,245,245
307,14753,246,245
362,14283,245,245
657,14635,246,246
592,14400,246,246
482,14518,246,245
362,14165,245,246
995,11685,245,246
996,12625,245,246
941,12625,245,246
876,12625,245,246
1565,12155,246,246
1116,12743,245,245
1686,12508,245,245
1630,12272,246,246
1455,12038,246,245
1456,12860,245,246
1225,11568,245,245
1280,12390,246,246
1051,12625,245,246
590,11685,245,246
536,12743,245,245
480,12273,246,245
305,11568,245,246
305,12038,246,246
710,11920,245,246
645,11920,245,246
425,12273,246,246
996,12743,245,245
940,11803,245,245
820,11920,245,246
886,12743,245,245
1510,12273,246,245
1685,12272,246,246
1685,12390,246,245
1510,11920,246,246
1226,12743,245,245
535,11568,245,245
590,12390,246,246
535,12156,246,245
306,12861,245,245
655,12038,246,245
480,12390,246,246
360,11568,245,246
1510,11803,245,245
1345,11568,245,245
1345,12038,246,245
1631,12507,245,246
1456,12625,245,246
1281,12625,245,246
996,12860,245,246
765,12038,246,245
535,12508,246,245
480,12508,246,245
305,11803,245,246
941,12860,245,246
876,12860,245,246
425,12508,246,246
361,12743,245,246
940,11568,245,245
940,12273,246,245
1565,11685,245,246
1565,11920,246,246
1400,11685,245,246
1400,11920,246,246
1686,12625,245,246
1401,12743,245,245
1170,11568,245,245
590,12155,246,246
535,12390,246,246
360,11686,245,245
425,11568,245,245
481,12625,245,246
416,12626,245,245
995,12155,246,246
820,12155,246,246
940,12155,246,246
1510,11568,245,245
1510,12038,246,245
1345,11803,245,245
1631,12742,245,246
1456,12508,245,245
1455,12390,246,246
1281,12860,245,246
1225,11685,245,246
710,12038,246,245
535,12273,246,245
481,12743,245,246
590,12508,246,245
426,12743,245,246
941,12508,245,245
885,12273,246,245
1575,12038,246,245
1170,11920,246,246
1685,11568,245,245
1686,12860,245,246
1510,12390,246,246
1401,12508,245,245
1170,11803,245,245
765,12273,246,245
765,11920,245,246
590,11920,245,246
536,12625,245,246
361,12626,245,245
1050,11568,245,245
645,12390,246,246
425,11803,245,245
481,12861,245,245
416,12861,245,245
995,12390,246,246
820,12390,246,246
940,12390,246,246
1630,11920,245,246
1346,12508,245,245
1115,12038,246,245
1455,12273,246,245
1400,11803,245,245
1455,12155,246,246
710,11568,245,245
535,12038,246,245
306,12743,245,246
1105,11685,245,246
1106,12860,245,246
590,12273,246,245
480,11686,245,245
360,12273,246,246
886,12508,245,245
1400,12390,246,246
1280,11568,245,245
1115,11803,245,245
1510,12155,246,246
1455,11685,245,246
1400,12273,246,245
1050,11920,246,246
765,11568,245,245
766,12508,245,245
765,11685,245,246
536,12860,245,246
361,12861,245,245
1050,11803,245,245
1051,12743,245,245
645,12155,246,246
415,12156,246,245
995,12038,246,245
821,12625,245,246
875,11685,245,246
1575,12273,246,245
1345,12273,246,245
1335,11920,246,246
1170,11685,245,246
1400,11568,245,245
1226,12860,245,246
710,11803,245,245
1106,12625,245,246
360,12508,246,246
995,11803,245,245
820,11803,245,245
1630,12155,246,246
1400,12155,246,246
1280,11803,245,245
1280,12038,246,245
1115,11568,245,245
1511,12860,245,246
1455,11920,246,246
1171,12743,245,245
765,11803,245,245
766,12743,245,245
710,12508,246,245
360,12156,246,245
1051,12508,245,245
711,12860,245,246
646,12860,245,246
415,12391,246,245
940,12038,246,245
820,11685,245,246
820,12038,246,245
1630,11685,245,245
1576,12508,245,245
1335,11685,245,246
1335,12155,246,246
1170,12390,246,246
1456,12743,245,245
1400,12038,246,245
1226,12625,245,246
1050,11685,245,246
821,12860,245,246
765,12390,246,246
305,12273,246,246
1105,12390,246,246
590,11568,245,245
591,12743,245,245
995,11568,245,245
995,11920,246,246
940,11920,245,246
820,11568,245,245
875,11920,245,246
1575,11803,245,245
1630,12390,246,246
1566,12860,245,246
1401,12860,245,246
1280,12273,246,245
1116,12508,245,245
1630,11567,245,245
1511,12625,245,246
1225,12038,246,245
1171,12508,245,245
1050,12390,246,246
710,12273,246,245
305,11686,245,245
360,12391,246,245
1050,12273,246,245
711,12625,245,246
645,11685,245,246
646,12625,245,246
996,12508,245,245
885,12038,246,245
820,12273,246,245
1576,12743,245,245
1346,12743,245,245
1335,12390,246,246
1170,12155,246,246
1686,12743,245,245
1455,11568,245,245
1280,11920,246,246
1225,12390,246,246
765,12155,246,246
535,11685,245,246
305,12508,246,246
1105,12155,246,246
655,11803,245,245
656,12743,245,245
590,11803,245,245
885,11568,245,245
875,12155,246,246
1575,11568,245,245
1631,12625,245,246
1566,12625,245,246
1401,12625,245,246
1281,12508,245,245
1115,12273,246,245
1630,11802,245,245
1510,11685,245,246
1170,12273,246,245
1050,12155,246,246
480,11803,245,245
305,12156,246,245
710,11685,245,246
710,12390,246,246
480,11921,245,245
360,12038,246,246
995,12273,246,245
821,12508,245,245
1511,12743,245,245
1336,12625,245,246
1171,12860,245,246
1685,11685,245,245
1685,11920,246,245
1455,11803,245,245
1280,11685,245,246
1225,12273,246,245
1225,12155,246,246
766,12860,245,246
591,12860,245,246
305,11921,245,245
1050,12038,246,245
655,11568,245,245
655,12508,246,245
425,12038,246,245
415,11921,245,245
885,11803,245,245
875,12390,246,246
1631,12860,245,246
1565,12390,246,246
1281,12743,245,245
1685,12038,246,245
1630,12037,246,246
1225,11803,245,245
1280,12155,246,246
1170,12038,246,245
1051,12860,245,246
711,12743,245,245
480,11568,245,245
480,12038,246,245
306,12626,245,245
1105,11920,246,246
710,12155,246,246
415,11686,245,245
941,12743,245,245
940,11685,245,246
821,12743,245,245
1511,12508,245,245
1336,12860,245,246
1171,12625,245,246
1685,11803,245,245
1685,12155,246,245
1226,12508,245,245
1225,11920,246,246
766,12625,245,246
535,11803,245,245
591,12625,245,246
535,11921,245,245
305,12391,246,245
360,11921,245,245
655,12273,246,245
590,12038,246,245
480,12156,246,245
360,11803,245,246
990,6243,246,246
991,7183,245,246
936,7183,245,246
871,7183,245,246
1561,6713,245,245
1111,7301,246,245
1681,7065,245,246
1626,6830,245,245
1450,6595,246,246
1451,7418,246,245
1220,6126,246,245
1276,6948,245,246
1046,7183,245,246
585,6243,246,246
531,7301,245,245
476,6831,245,245
300,6126,245,245
300,6596,246,245
705,6478,246,246
640,6478,246,246
421,6831,245,245
991,7301,246,245
935,6361,246,245
815,6478,246,246
881,7301,245,245
1506,6830,245,246
1681,6830,245,246
1681,6948,245,245
1505,6478,246,245
1221,7301,246,245
530,6126,245,245
586,6948,245,246
531,6713,245,246
301,7418,246,246
650,6596,246,245
476,6948,245,246
355,6126,246,245
1505,6360,246,246
1340,6126,246,245
1340,6596,246,245
1626,7065,245,245
1451,7183,245,245
1276,7183,245,246
991,7418,246,246
760,6596,246,245
531,7066,245,245
476,7066,245,245
300,6361,246,245
936,7418,246,246
871,7418,246,246
421,7066,245,245
356,7301,245,245
935,6126,245,245
936,6831,245,245
1560,6243,246,245
1560,6478,246,245
1395,6243,246,245
1395,6478,246,245
1681,7183,245,245
1396,7300,246,246
1165,6126,246,245
586,6713,245,246
